Date,AAPL,BNDW,DAL,EEM,IAG,JPIE,MINT,MSFT,MU,SPCX,SPY,URTH,VGIT,VT,VTIP,WMT,XLF,XLV
2025-12-16,273.8645324707031,67.18496704101562,70.58522033691406,52.70604705810547,15.890000343322754,44.48898696899414,97.51260375976562,473.3867492675781,232.28277587890625,,673.2918701171875,182.96644592285156,58.36410903930664,138.73486328125,48.68851089477539,114.68964385986328,53.98213577270508,152.11770629882812
2025-12-17,271.1020812988281,67.1559829711914,69.1762924194336,52.32801055908203,16.06999969482422,44.51297378540039,97.52230072021484,473.1184387207031,225.29962158203125,,665.8832397460938,181.0790557861328,58.373817443847656,137.4627227783203,48.71767044067383,114.92813110351562,53.972259521484375,151.84124755859375
2025-12-18,271.45111083984375,67.24589538574219,69.60294342041016,52.92491149902344,16.1200008392334,44.55615234375,97.53199005126953,480.9289245605469,248.30711364746094,,670.9114990234375,182.44989013671875,58.48491287231445,138.49818420410156,48.738380432128906,114.10337829589844,53.88334274291992,151.95973205566406
2025-12-19,272.9271545410156,67.12860870361328,70.50584411621094,53.442222595214844,16.790000915527344,44.54655838012695,97.57081604003906,482.856689453125,265.66015625,,676.9923095703125,183.94985961914062,58.39720916748047,139.66622924804688,48.728519439697266,113.63634490966797,54.17972946166992,152.9766845703125
2025-12-22,270.23443603515625,67.10906982421875,71.49803924560547,53.73072052001953,17.549999237060547,44.54655838012695,97.58052062988281,481.86297607421875,276.3197021484375,,681.2098388671875,185.05247497558594,58.34849166870117,140.50123596191406,48.70880126953125,111.88748931884766,54.844970703125,153.98507690429688
2025-12-23,271.62066650390625,67.18727111816406,69.95021057128906,54.029170989990234,17.709999084472656,44.54655838012695,97.59990692138672,483.78082275390625,276.0000305175781,,684.3233032226562,185.9663848876953,58.299766540527344,141.16726684570312,48.698936462402344,110.1982421875,54.95402526855469,153.6776885986328
2025-12-24,273.06671142578125,67.3240966796875,70.40662384033203,54.13859939575195,17.31999969482422,44.584938049316406,97.63872528076172,484.94342041015625,286.39984130859375,,686.7305297851562,186.47299194335938,58.39720916748047,141.5151824951172,48.728519439697266,110.90375518798828,55.25144958496094,154.4808349609375
2025-12-26,272.6578369140625,67.3338623046875,70.2974853515625,54.51663589477539,17.610000610351562,44.59452819824219,97.65814208984375,484.6354064941406,284.5116882324219,,686.660888671875,186.56239318847656,58.465415954589844,141.65435791015625,48.74823760986328,111.03292846679688,55.142391204833984,154.72872924804688
2025-12-29,273.0168762207031,67.3338623046875,68.98777770996094,54.37736129760742,16.479999542236328,44.63290786743164,97.6678466796875,484.02923583984375,294.2011413574219,,684.2138671875,185.85711669921875,58.543373107910156,141.16726684570312,48.76795959472656,111.81792449951172,54.844970703125,154.49073791503906
2025-12-30,272.33868408203125,67.3338623046875,68.79925537109375,54.596221923828125,16.75,44.63290786743164,97.6678466796875,484.4068603515625,292.4621276855469,,683.3782958984375,185.7677001953125,58.50439453125,141.137451171875,48.7778205871582,111.2117919921875,54.706172943115234,154.36184692382812
2025-12-31,271.12200927734375,67.18727111816406,68.8587875366211,54.427101135253906,16.489999771118164,44.61748504638672,97.706787109375,480.5711669921875,285.24627685546875,,678.3152465820312,184.53594970703125,58.39720916748047,140.222900390625,48.76795959472656,110.70501708984375,54.29969024658203,153.4893035888672
2026-01-02,270.27435302734375,67.17748260498047,68.52144622802734,55.94919204711914,16.219999313354492,44.598209381103516,97.73600006103516,469.95849609375,315.23907470703125,,679.55859375,185.27102661132812,58.37771987915039,141.25672912597656,48.75809860229492,112.04647827148438,54.45832061767578,154.1932830810547
